tip	country	date	distance	residual
hDenV1_Tanzania_NHL-639_2019_EPI_ISL_17600114_2019-05-06	Tanzania	2019.3424657534247	0.0046600570717074356	-0.0012528231142046372
hDenV1_Tanzania_NHL-715_2019_EPI_ISL_17599719_2019-04-15	Tanzania	2019.2849315068493	0.0046600570717074356	-0.0011967554830501267
hDenV1_Tanzania_NHL-550_2019_EPI_ISL_17600217_2019-08-05	Tanzania	2019.5917808219178	0.0046600570717074356	-0.0014957828492077382
hDenV1_Tanzania_NHL-260_2019_EPI_ISL_17600262_2019-08-06	Tanzania	2019.5945205479452	0.0046600570717074356	-0.0014984527364057306
hDenV1_Tanzania_NHL-32_2019_EPI_ISL_17600178_2019-03-23	Tanzania	2019.2219178082191	0.005428357571707436	-3.670475774998532E-4
hDenV1_Tanzania_NHL-386_2019_EPI_ISL_17600240_2019-04-24	Tanzania	2019.309589041096	0.005427640571707436	-4.532009678307261E-4
hDenV1_Tanzania_NHL-175_2019_EPI_ISL_17600263_2019-04-29	Tanzania	2019.323287671233	0.005428422871707436	-4.6576810381980006E-4
hDenV1_Tanzania_NHL-163_2019_EPI_ISL_17600296_2019-04-27	Tanzania	2019.317808219178	0.0054284107717074365	-4.604404294240366E-4
hDenV1_Tanzania_NHL-532_2019_EPI_ISL_17600223_2019-08-05	Tanzania	2019.5917808219178	0.0038873261717074356	-0.002268513749207738
hDenV1_Tanzania_NHL-693_2019_EPI_ISL_17599673_2019-05-08	Tanzania	2019.3479452054794	0.0038873261717074356	-0.0020308937886004
hDenV1_Tanzania_NHL-725_2019_EPI_ISL_17599715_2019-04-15	Tanzania	2019.2849315068493	0.004655055971707436	-0.0012017565830501264
hDenV1_Tanzania_NHL-556_2019_EPI_ISL_17600237_2019-03-31	Tanzania	2019.2438356164384	0.004690725371707435	-0.0011260388750826827
hDenV1_Tanzania_NHL-572_2019_EPI_ISL_17600126_2019-11-04	Tanzania	2019.841095890411	0.005980678628292564	-4.1812102762571034E-4
hDenV1_Tanzania_NHL-130_2019_EPI_ISL_17600318_2019-04-15	Tanzania	2019.2849315068493	0.004656586471707436	-0.0012002260830501262
hDenV1_Tanzania_NHL-213_2019_EPI_ISL_17600271_2019-06-13	Tanzania	2019.4465753424658	0.0054265320717074355	-5.878038277225767E-4
hDenV1_Tanzania_NHL-635_2019_EPI_ISL_17600200_2019-05-06	Tanzania	2019.3424657534247	0.005429513571707436	-4.8336661420463663E-4
hDenV1_Tanzania_NHL-597_2019_EPI_ISL_17600201_2019-07-06	Tanzania	2019.509589041096	0.005430360671707436	-6.453826332728499E-4
hDenV1_Tanzania_NHL-714_2019_EPI_ISL_17599904_2019-04-13	Tanzania	2019.2794520547945	0.005446530371707436	-4.0494240865458515E-4
hDenV1_Tanzania_NHL-514_2019_EPI_ISL_17600229_2019-08-05	Tanzania	2019.5917808219178	0.0077977651717074355	0.0016419252507922618
hDenV1_Tanzania_NHL-183_2019_EPI_ISL_17600297_2019-02-05	Tanzania	2019.0958904109589	0.005448935671707436	-2.236546663993066E-4
hDenV1_Tanzania_NHL-709_2019_EPI_ISL_17599724_2019-04-15	Tanzania	2019.2849315068493	0.005448935671707436	-4.0787688305012667E-4
hDenV1_Tanzania_NHL-27_2019_EPI_ISL_17600150_2019-01-15	Tanzania	2019.0383561643835	0.004679269871707436	-9.372528352447956E-4
hDenV1_Tanzania_NHL-363_2019_EPI_ISL_17600249_2019-04-22	Tanzania	2019.304109589041	0.006234367671707436	3.5886590656503733E-4
hDenV1_Tanzania_NHL-227_2019_EPI_ISL_17599671_2019-05-17	Tanzania	2019.372602739726	0.004681830271707436	-0.0012604186733809995
hDenV1_Tanzania_NHL-316_2019_EPI_ISL_17600250_2019-04-15	Tanzania	2019.2849315068493	0.005453716871707436	-4.03095683050126E-4
hDenV1_Tanzania_NHL-722_2019_EPI_ISL_17600190_2019-04-13	Tanzania	2019.2794520547945	0.005455268071707436	-3.9620470865458536E-4
hDenV1_Tanzania_NHL-87_2019_EPI_ISL_17600354_2019-07-05	Tanzania	2019.5068493150684	0.005457055271707436	-6.160181460748574E-4
hDenV1_Tanzania_NHL-200_2019_EPI_ISL_17600280_2019-07-05	Tanzania	2019.5068493150684	0.0054606078717074355	-6.124655460748576E-4
hDenV1_Tanzania_NHL-201_2019_EPI_ISL_17600281_2019-06-05	Tanzania	2019.4246575342465	0.005460606071707436	-5.323707301397472E-4
hDenV1_Tanzania_NHL-585_2019_EPI_ISL_17600173_2019-04-14	Tanzania	2019.282191780822	0.005459872171707437	-3.942704958523552E-4
hDenV1_Tanzania_NHL-300_2019_EPI_ISL_17600252_2019-08-04	Tanzania	2019.5890410958905	0.005467938971707436	-6.852310620099672E-4
hDenV1_Tanzania_NHL-96_2019_EPI_ISL_17600162_2019-07-05	Tanzania	2019.5068493150684	0.005467938971707436	-6.05134446074857E-4
hDenV1_Tanzania_NHL-269_2019_EPI_ISL_17600155_2019-06-13	Tanzania	2019.4465753424658	0.005467938971707436	-5.46396927722576E-4
hDenV1_Tanzania_NHL-196_2019_EPI_ISL_17599669_2019-06-05	Tanzania	2019.4246575342465	0.005467938971707436	-5.250378301397468E-4
hDenV1_Tanzania_NHL-272_2019_EPI_ISL_17600145_2019-06-16	Tanzania	2019.454794520548	0.005467938971707436	-5.544065893158872E-4
hDenV1_Tanzania_NHL-237_2019_EPI_ISL_17600264_2019-05-20	Tanzania	2019.3808219178081	0.006235288671707436	2.850300650256892E-4
hDenV1_Tanzania_NHL-164_2019_EPI_ISL_17600294_2019-04-27	Tanzania	2019.317808219178	0.006232762171707435	3.4391097057596184E-4
hDenV1_Tanzania_NHL-703_2019_EPI_ISL_17599729_2019-05-23	Tanzania	2019.3890410958904	0.008681127471707434	0.002722859203432154
hDenV1_Tanzania_NHL-148_2019_EPI_ISL_17599752_2019-04-22	Tanzania	2019.304109589041	0.005465152771707436	-4.1034899343496325E-4
hDenV1_Tanzania_NHL-150_2019_EPI_ISL_17600241_2019-04-22	Tanzania	2019.304109589041	0.006250776771707435	3.752750065650363E-4
hDenV1_Tanzania_NHL-516_2019_EPI_ISL_17600228_2019-08-05	Tanzania	2019.5917808219178	0.004698106571707435	-0.0014577333492077384
hDenV1_Tanzania_NHL-521_2019_EPI_ISL_17600224_2019-08-05	Tanzania	2019.5917808219178	0.005468506171707436	-6.873337492077376E-4
hDenV1_Tanzania_NHL-226_2019_EPI_ISL_17600149_2019-05-14	Tanzania	2019.3643835616438	0.005470664171707436	-4.635751117872443E-4
hDenV1_Tanzania_NHL-509_2019_EPI_ISL_17600233_2019-08-05	Tanzania	2019.5917808219178	0.004702405971707436	-0.001453433949207738
hDenV1_Tanzania_NHL-647_2019_EPI_ISL_17600120_2019-06-18	Tanzania	2019.4602739726026	0.005472898771707436	-5.547865637116501E-4
hDenV1_Tanzania_NHL-101_2019_EPI_ISL_17600334_2019-07-05	Tanzania	2019.5068493150684	0.004704943471707436	-0.0013681299460748574
hDenV1_Tanzania_NHL-42_2019_EPI_ISL_17600397_2019-03-29	Tanzania	2019.2383561643835	0.005475622171707437	-3.3580230068691857E-4
hDenV1_Tanzania_NHL-370_2019_EPI_ISL_17600136_2019-04-21	Tanzania	2019.3013698630136	0.007062765071707436	0.0011899331937630297
hDenV1_Tanzania_NHL-188_2019_EPI_ISL_17600164_2019-02-05	Tanzania	2019.0958904109589	0.004708351471707436	-9.642388663993065E-4
hDenV1_Tanzania_NHL-726_2019_EPI_ISL_17600186_2019-04-16	Tanzania	2019.2876712328766	0.005478966871707436	-3.805155702478963E-4
hDenV1_Tanzania_NHL-206_2019_EPI_ISL_17600159_2019-09-05	Tanzania	2019.676712328767	0.0054803664717074365	-7.582399523406178E-4
hDenV1_Tanzania_NHL-655_2019_EPI_ISL_17599731_2019-06-25	Tanzania	2019.4794520547946	0.005483527971707436	-5.62846574096487E-4
hDenV1_Tanzania_NHL-33_2019_EPI_ISL_17600384_2019-03-25	Tanzania	2019.227397260274	0.006254842371707436	4.54097448104384E-4
hDenV1_Tanzania_NHL-111_2019_EPI_ISL_17600351_2019-03-29	Tanzania	2019.2383561643835	0.006254656371707436	4.4323189931308026E-4
hDenV1_China_GD-GCDC-3459_2019_EPI_ISL_774618_2019-04-25	Tanzania	2019.3123287671233	0.0051818588717074355	-7.016525550284968E-4
hDenV1_Brazil_un-BNITM-409_2019_EPI_ISL_18861652_2019-07-01	Tanzania	2019.495890410959	0.005474321771707436	-5.880720972835539E-4
hDenV1_Tanzania_ITMB-2001074_2020_EPI_ISL_17599660_2020-01-08	Tanzania	2020.01912568306	0.0054747083717074365	-0.0010975828886539704
hDenV1_Tanzania_NHL-671_2019_EPI_ISL_17600061_2019-03-05	Tanzania	2019.172602739726	0.006260480471707435	5.131332920611234E-4
hDenV1_Tanzania_NHL-182_2019_EPI_ISL_17600146_2019-04-30	Tanzania	2019.3260273972603	0.005491476371707436	-4.0538449101779235E-4
hDenV1_Tanzania_NHL-155_2019_EPI_ISL_17600303_2019-04-25	Tanzania	2019.3123287671233	0.006260858771707435	3.7734734497150285E-4
hDenV1_Tanzania_NHL-41_2019_EPI_ISL_17600391_2019-03-28	Tanzania	2019.2356164383561	0.005491859171707436	-3.1689541348914937E-4
hDenV1_Tanzania_ITMB-2002047_2020_EPI_ISL_17599666_2020-01-31	Tanzania	2020.0819672131147	0.005714142271707435	-9.193886144075224E-4
hDenV1_Tanzania_NHL-276_2019_EPI_ISL_17600255_2019-06-20	Tanzania	2019.4657534246576	0.0062667742717074345	2.3374916189258538E-4
hDenV1_Tanzania_NHL-683_2019_EPI_ISL_17599944_2019-03-05	Tanzania	2019.172602739726	0.005497968471707437	-2.493787079388748E-4
hDenV1_Tanzania_NHL-351_2019_EPI_ISL_17600139_2019-04-17	Tanzania	2019.2904109589042	0.005495962271707436	-3.6619005744588894E-4
hDenV1_Tanzania_NHL-265_2019_EPI_ISL_17600239_2019-10-06	Tanzania	2019.7616438356165	0.005501289571707436	-8.200833554737209E-4
hDenV1_Tanzania_NHL-174_2019_EPI_ISL_17600287_2019-04-29	Tanzania	2019.323287671233	0.005501289571707436	-3.9290140381979984E-4
hDenV1_Tanzania_NHL-123_2019_EPI_ISL_17600377_2019-07-04	Tanzania	2019.504109589041	0.005501289571707436	-5.691139588770867E-4
hDenV1_Tanzania_NHL-708_2019_EPI_ISL_17599725_2019-10-06	Tanzania	2019.7616438356165	0.005501289571707436	-8.200833554737209E-4
hDenV1_Tanzania_NHL-140_2019_EPI_ISL_17600312_2019-04-19	Tanzania	2019.295890410959	0.005501289571707436	-3.6620253184142977E-4
hDenV1_Tanzania_NHL-31_2019_EPI_ISL_17600383_2019-03-22	Tanzania	2019.2191780821918	0.005501289571707436	-2.914456903020824E-4
hDenV1_Tanzania_NHL-07_2019_EPI_ISL_17600183_2019-02-13	Tanzania	2019.1178082191782	0.005501289571707436	-1.9265986398213537E-4
hDenV1_Tanzania_NHL-348_2019_EPI_ISL_17600243_2019-04-17	Tanzania	2019.2904109589042	0.005501289571707436	-3.60862757445889E-4
hDenV1_Tanzania_NHL-697_2019_EPI_ISL_17600119_2019-06-24	Tanzania	2019.4767123287672	0.006272873571707435	2.2916891310128217E-4
hDenV1_Tanzania_NHL-395_2019_EPI_ISL_17600261_2019-04-26	Tanzania	2019.3150684931506	0.007061397371707437	0.0011752160577737343
hDenV1_Tanzania_NHL-331_2019_EPI_ISL_17600245_2019-04-15	Tanzania	2019.2849315068493	0.005499083671707436	-3.5772888305012594E-4
hDenV1_Tanzania_NHL-332_2019_EPI_ISL_17600244_2019-04-15	Tanzania	2019.2849315068493	0.0054987026717074365	-3.5810988305012576E-4
hDenV1_Tanzania_NHL-156_2019_EPI_ISL_17600286_2019-04-25	Tanzania	2019.3123287671233	0.006272625671707436	3.8911424497150345E-4
hDenV1_Tanzania_NHL-569_2019_EPI_ISL_17600127_2019-11-04	Tanzania	2019.841095890411	0.006272625671707436	-1.2617398421083895E-4
hDenV1_Tanzania_NHL-670_2019_EPI_ISL_17600101_2019-03-05	Tanzania	2019.172602739726	0.007826916871707435	0.0020795696920611235
hDenV1_Tanzania_NHL-39_2019_EPI_ISL_17600355_2019-03-27	Tanzania	2019.2328767123288	0.005500925571707436	-3.051591262911565E-4
hDenV1_Tanzania_NHL-125_2019_EPI_ISL_17600321_2019-11-04	Tanzania	2019.841095890411	0.006271868571707436	-1.269310842108391E-4
hDenV1_Tanzania_NHL-266_2019_EPI_ISL_17600235_2019-10-06	Tanzania	2019.7616438356165	0.006272984371707435	-4.838855547372161E-5
hDenV1_Tanzania_NHL-98_2019_EPI_ISL_17600337_2019-07-05	Tanzania	2019.5068493150684	0.005497697271707436	-5.753761460748569E-4
hDenV1_Tanzania_NHL-220_2019_EPI_ISL_17600148_2019-06-15	Tanzania	2019.4520547945206	0.006266495471707435	2.468197978818818E-4
hDenV1_Tanzania_NHL-482_2019_EPI_ISL_17600258_2019-02-05	Tanzania	2019.0958904109589	0.0062796381717074344	6.070478336006923E-4
hDenV1_Tanzania_NHL-652_2019_EPI_ISL_17600197_2019-06-25	Tanzania	2019.4794520547946	0.0062797533717074356	2.3337882590351248E-4
hDenV1_Tanzania_NHL-646_2019_EPI_ISL_17600111_2019-06-18	Tanzania	2019.4602739726026	0.006280503471707435	2.528181362883488E-4
hDenV1_Tanzania_NHL-52_2019_EPI_ISL_17600368_2019-05-30	Tanzania	2019.4082191780822	0.006281035471707435	3.040779930473187E-4
hDenV1_Tanzania_NHL-149_2019_EPI_ISL_17600310_2019-04-22	Tanzania	2019.304109589041	0.006282604871707435	4.071031065650361E-4
hDenV1_Tanzania_NHL-129_2019_EPI_ISL_17600319_2019-04-14	Tanzania	2019.282191780822	0.006282604871707435	4.2846220414764335E-4
hDenV1_Tanzania_NHL-650_2019_EPI_ISL_17600198_2019-06-25	Tanzania	2019.4794520547946	0.007063995571707437	0.0010176210259035135
hDenV1_Tanzania_NHL-719_2019_EPI_ISL_17600192_2019-04-16	Tanzania	2019.2876712328766	0.007050921971707437	0.001191439529752104
hDenV1_Tanzania_NHL-198_2019_EPI_ISL_17600161_2019-07-03	Tanzania	2019.5013698630137	0.007050827971707437	9.830943283209064E-4
hDenV1_Tanzania_NHL-185_2019_EPI_ISL_17600268_2019-02-05	Tanzania	2019.0958904109589	0.005504520771707436	-1.680695663993058E-4
hDenV1_Tanzania_NHL-124_2019_EPI_ISL_17600322_2019-10-04	Tanzania	2019.7561643835616	0.005504520771707436	-8.115123810779577E-4
hDenV1_Tanzania_NHL-689_2019_EPI_ISL_17599672_2019-06-17	Tanzania	2019.4575342465753	0.005504520771707436	-5.204946765136574E-4
hDenV1_Tanzania_NHL-142_2019_EPI_ISL_17600140_2019-04-20	Tanzania	2019.2986301369863	0.005504520771707436	-3.6564121903919986E-4
hDenV1_Tanzania_NHL-727_2019_EPI_ISL_17600185_2019-04-13	Tanzania	2019.2794520547945	0.005504520771707436	-3.4695200865458506E-4
hDenV1_Tanzania_NHL-580_2019_EPI_ISL_17600212_2019-04-14	Tanzania	2019.282191780822	0.005504520771707436	-3.4962189585235545E-4
hDenV1_Tanzania_NHL-256_2019_EPI_ISL_17600153_2019-06-06	Tanzania	2019.427397260274	0.005504520771707436	-4.91125917337517E-4
hDenV1_Tanzania_NHL-682_2019_EPI_ISL_17599984_2019-03-05	Tanzania	2019.172602739726	0.005504520771707436	-2.428264079388752E-4
hDenV1_Tanzania_NHL-161_2019_EPI_ISL_17600307_2019-04-27	Tanzania	2019.317808219178	0.005504520771707436	-3.843304294240367E-4
hDenV1_Tanzania_NHL-144_2019_EPI_ISL_17600331_2019-04-22	Tanzania	2019.304109589041	0.005504520771707436	-3.709809934349627E-4
hDenV1_Tanzania_NHL-169_2019_EPI_ISL_17600291_2019-04-28	Tanzania	2019.3205479452056	0.005504520771707436	-3.8700031662202913E-4
hDenV1_Tanzania_NHL-193_2019_EPI_ISL_17600279_2019-04-05	Tanzania	2019.2575342465752	0.0055024405717074365	-3.2767311107175564E-4
hDenV1_Tanzania_NHL-707_2019_EPI_ISL_17599726_2019-11-06	Tanzania	2019.8465753424657	0.006274266471707435	-1.2987295860660258E-4
hDenV1_Tanzania_NHL-706_2019_EPI_ISL_17599727_2019-11-06	Tanzania	2019.8465753424657	0.006274266471707435	-1.2987295860660258E-4
hDenV1_Tanzania_NHL-92_2019_EPI_ISL_17600342_2019-07-05	Tanzania	2019.5068493150684	0.006272330371707435	1.992569539251421E-4
hDenV1_Tanzania_NHL-53_2019_EPI_ISL_17600367_2019-05-30	Tanzania	2019.4082191780822	0.007051653571707437	0.0010746960930473207
hDenV1_Tanzania_NHL-630_2019_EPI_ISL_17599690_2019-05-06	Tanzania	2019.3424657534247	0.006272586371707435	3.5970618579536217E-4
hDenV1_Tanzania_NHL-574_2019_EPI_ISL_17600125_2019-04-14	Tanzania	2019.282191780822	0.004721066971707435	-0.0011330756958523565
hDenV1_Tanzania_NHL-214_2019_EPI_ISL_17600270_2019-06-13	Tanzania	2019.4465753424658	0.004721099371707436	-0.0012932365277225763
hDenV1_Tanzania_NHL-72_2019_EPI_ISL_17600402_2019-06-13	Tanzania	2019.4465753424658	0.006172775571707436	1.5843967227742364E-4
hDenV1_Cote_dIvoire_SH136824-C067266_2024-06-14	Tanzania	2024.450819672131	0.02779417247170744	0.01690315629950166
hDenV1_Tanzania_NHL-11_2019_EPI_ISL_17600182_2019-03-16	Tanzania	2019.2027397260274	0.0054134825717074364	-3.632333671150156E-4
hDenV1_Tanzania_NHL-728_2019_EPI_ISL_17599790_2019-04-13	Tanzania	2019.2794520547945	0.006957023571707436	0.0011055507913454148
hDenV1_Tanzania_NHL-464_2019_EPI_ISL_17600308_2019-01-05	Tanzania	2019.0109589041097	0.006963368671707436	0.0013735448367333527
hDenV1_Tanzania_NHL-97_2019_EPI_ISL_17600338_2019-07-05	Tanzania	2019.5068493150684	0.0061872089717074355	1.1413555392514232E-4
hDenV1_Tanzania_NHL-507_2019_EPI_ISL_17600234_2019-08-05	Tanzania	2019.5917808219178	0.005418978171707436	-7.368617492077376E-4
hDenV1_Tanzania_NHL-143_2019_EPI_ISL_17600330_2019-04-20	Tanzania	2019.2986301369863	0.005418978171707436	-4.5118381903920014E-4
hDenV1_Tanzania_NHL-210_2019_EPI_ISL_17600273_2019-10-05	Tanzania	2019.7589041095891	0.005418978171707436	-8.997248682759505E-4
hDenV1_Tanzania_NHL-128_2019_EPI_ISL_17600171_2019-04-14	Tanzania	2019.282191780822	0.005418978171707436	-4.3516449585235574E-4
hDenV1_Tanzania_NHL-06_2019_EPI_ISL_17600184_2019-02-11	Tanzania	2019.1123287671232	0.005418978171707436	-2.696314895863725E-4
hDenV1_Tanzania_NHL-304_2019_EPI_ISL_17600251_2019-08-04	Tanzania	2019.5890410958905	0.005418978171707436	-7.341918620099672E-4
hDenV1_Tanzania_NHL-137_2019_EPI_ISL_17600356_2019-04-17	Tanzania	2019.2904109589042	0.005418978171707436	-4.4317415744588896E-4
hDenV1_Tanzania_NHL-208_2019_EPI_ISL_17600158_2019-10-05	Tanzania	2019.7589041095891	0.005418978171707436	-8.997248682759505E-4
hDenV1_Tanzania_NHL-539_2019_EPI_ISL_17600130_2019-08-05	Tanzania	2019.5917808219178	0.005418978171707436	-7.368617492077376E-4
hDenV1_Tanzania_NHL-659_2019_EPI_ISL_17600106_2019-03-05	Tanzania	2019.172602739726	0.005418978171707436	-3.283690079388755E-4
hDenV1_Tanzania_NHL-159_2019_EPI_ISL_17600299_2019-04-25	Tanzania	2019.3123287671233	0.005418978171707436	-4.645332550284962E-4
hDenV1_Tanzania_NHL-118_2019_EPI_ISL_17600325_2019-05-04	Tanzania	2019.33698630137	0.005418978171707436	-4.885622398090959E-4
hDenV1_Tanzania_NHL-730_2019_EPI_ISL_17599864_2019-04-12	Tanzania	2019.2767123287672	0.005418978171707436	-4.298247214565929E-4
hDenV1_Tanzania_NHL-153_2019_EPI_ISL_17600305_2019-04-23	Tanzania	2019.3068493150686	0.005418978171707436	-4.591934806329554E-4
hDenV1_Tanzania_NHL-353_2019_EPI_ISL_17600137_2019-04-17	Tanzania	2019.2904109589042	0.005418978171707436	-4.4317415744588896E-4
hDenV1_Tanzania_NHL-229_2019_EPI_ISL_17600266_2019-05-17	Tanzania	2019.372602739726	0.005418978171707436	-5.232707733809992E-4
hDenV1_Tanzania_NHL-204_2019_EPI_ISL_17600282_2019-08-05	Tanzania	2019.5917808219178	0.005418978171707436	-7.368617492077376E-4
hDenV1_Tanzania_NHL-133_2019_EPI_ISL_17600353_2019-04-15	Tanzania	2019.2849315068493	0.005418978171707436	-4.3783438305012613E-4
hDenV1_Tanzania_NHL-103_2019_EPI_ISL_17600216_2019-07-05	Tanzania	2019.5068493150684	0.005418978171707436	-6.54095246074857E-4
hDenV1_Tanzania_NHL-717_2019_EPI_ISL_17599717_2019-12-05	Tanzania	2019.9260273972602	0.005418978171707436	-0.0010625879873437192
hDenV1_Tanzania_NHL-89_2019_EPI_ISL_17600177_2019-07-05	Tanzania	2019.5068493150684	0.005418978171707436	-6.54095246074857E-4
hDenV1_Tanzania_NHL-645_2019_EPI_ISL_17600112_2019-06-18	Tanzania	2019.4602739726026	0.005418978171707436	-6.087071637116501E-4
hDenV1_Tanzania_NHL-729_2019_EPI_ISL_17599828_2019-04-13	Tanzania	2019.2794520547945	0.005418978171707436	-4.3249460865458535E-4
hDenV1_Tanzania_NHL-656_2019_EPI_ISL_17600107_2019-06-25	Tanzania	2019.4794520547946	0.005418978171707436	-6.27396374096487E-4
hDenV1_Tanzania_NHL-323_2019_EPI_ISL_17600314_2019-04-15	Tanzania	2019.2849315068493	0.005418978171707436	-4.3783438305012613E-4
hDenV1_Tanzania_NHL-192_2019_EPI_ISL_17600274_2019-04-05	Tanzania	2019.2575342465752	0.005418978171707436	-4.1113551107175607E-4
hDenV1_Tanzania_NHL-687_2019_EPI_ISL_17600117_2019-10-06	Tanzania	2019.7616438356165	0.005418978171707436	-9.023947554737208E-4
hDenV1_Tanzania_NHL-18_2019_EPI_ISL_17600392_2019-03-22	Tanzania	2019.2191780821918	0.005418978171707436	-3.737570903020824E-4
hDenV1_Tanzania_NHL-543_2019_EPI_ISL_17600129_2019-08-05	Tanzania	2019.5917808219178	0.005418978171707436	-7.368617492077376E-4
hDenV1_Tanzania_NHL-732_2019_EPI_ISL_17599685_2019-06-21	Tanzania	2019.468493150685	0.005418978171707436	-6.167168253051834E-4
hDenV1_Tanzania_NHL-653_2019_EPI_ISL_17600110_2019-06-25	Tanzania	2019.4794520547946	0.005418978171707436	-6.27396374096487E-4
hDenV1_Tanzania_NHL-465_2019_EPI_ISL_17600135_2019-04-30	Tanzania	2019.3260273972603	0.005418978171707436	-4.7788269101779225E-4
hDenV1_Tanzania_NHL-733_2019_EPI_ISL_17599708_2019-06-19	Tanzania	2019.4630136986302	0.005418978171707436	-6.113770509096426E-4
hDenV1_Tanzania_NHL-138_2019_EPI_ISL_17600313_2019-04-17	Tanzania	2019.2904109589042	0.005418978171707436	-4.4317415744588896E-4
hDenV1_Tanzania_NHL-273_2019_EPI_ISL_17600257_2019-06-15	Tanzania	2019.4520547945206	0.005418978171707436	-6.006975021181169E-4
hDenV1_Tanzania_NHL-544_2019_EPI_ISL_17600220_2019-08-05	Tanzania	2019.5917808219178	0.005418978171707436	-7.368617492077376E-4
hDenV1_Tanzania_NHL-281_2019_EPI_ISL_17600309_2019-06-21	Tanzania	2019.468493150685	0.005418978171707436	-6.167168253051834E-4
hDenV1_Tanzania_NHL-141_2019_EPI_ISL_17600311_2019-04-19	Tanzania	2019.295890410959	0.005418978171707436	-4.4851393184142975E-4
hDenV1_Tanzania_NHL-146_2019_EPI_ISL_17600333_2019-04-22	Tanzania	2019.304109589041	0.005418978171707436	-4.56523593434963E-4
hDenV1_Tanzania_NHL-234_2019_EPI_ISL_17600265_2019-05-20	Tanzania	2019.3808219178081	0.005418978171707436	-5.312804349743103E-4
hDenV1_Tanzania_NHL-203_2019_EPI_ISL_17600160_2019-08-05	Tanzania	2019.5917808219178	0.005418978171707436	-7.368617492077376E-4
hDenV1_Tanzania_NHL-723_2019_EPI_ISL_17600179_2019-04-13	Tanzania	2019.2794520547945	0.005418978171707436	-4.3249460865458535E-4
hDenV1_Tanzania_NHL-126_2019_EPI_ISL_17600320_2019-12-04	Tanzania	2019.9232876712329	0.005418978171707436	-0.0010599181001459488
hDenV1_Tanzania_NHL-166_2019_EPI_ISL_17600293_2019-04-27	Tanzania	2019.317808219178	0.005418978171707436	-4.69873029424037E-4
hDenV1_Tanzania_NHL-510_2019_EPI_ISL_17600232_2019-08-05	Tanzania	2019.5917808219178	0.005420642271707437	-7.35197649207737E-4
hDenV1_Tanzania_NHL-506_2019_EPI_ISL_17600132_2019-08-05	Tanzania	2019.5917808219178	0.005421989671707436	-7.338502492077381E-4
hDenV1_Tanzania_NHL-03_2019_EPI_ISL_17600396_2019-02-11	Tanzania	2019.1123287671232	0.005423493171707436	-2.6511648958637245E-4
hDenV1_Tanzania_NHL-282_2019_EPI_ISL_17600163_2019-06-24	Tanzania	2019.4767123287672	0.0061954920717074355	1.517874131012828E-4
hDenV1_Tanzania_NHL-705_2019_EPI_ISL_17599728_2019-05-06	Tanzania	2019.3424657534247	0.006197643071707435	2.8476288579536244E-4
hDenV1_Tanzania_NHL-634_2019_EPI_ISL_17599713_2019-05-06	Tanzania	2019.3424657534247	0.005429353971707436	-4.835262142046364E-4
hDenV1_Tanzania_NHL-296_2019_EPI_ISL_17600124_2019-09-07	Tanzania	2019.682191780822	0.006200178771707436	-4.3767426736381586E-5
hDenV1_Tanzania_NHL-512_2019_EPI_ISL_17600231_2019-08-05	Tanzania	2019.5917808219178	0.006205079171707435	4.923925079226149E-5
hDenV1_Tanzania_NHL-131_2019_EPI_ISL_17600170_2019-04-15	Tanzania	2019.2849315068493	0.006205079171707435	3.48266616949873E-4
hDenV1_Tanzania_NHL-184_2019_EPI_ISL_17600285_2019-02-05	Tanzania	2019.0958904109589	0.006205079171707435	5.32488833600693E-4
hDenV1_Tanzania_NHL-84_2019_EPI_ISL_17600347_2019-07-05	Tanzania	2019.5068493150684	0.006205079171707435	1.3200575392514208E-4
hDenV1_Tanzania_NHL-170_2019_EPI_ISL_17600290_2019-04-28	Tanzania	2019.3205479452056	0.006205079171707435	3.135580833779697E-4
hDenV1_Tanzania_NHL-324_2019_EPI_ISL_17600246_2019-04-15	Tanzania	2019.2849315068493	0.006205116371707435	3.4830381694987266E-4
hDenV1_Tanzania_NHL-50_2019_EPI_ISL_17600370_2019-05-30	Tanzania	2019.4082191780822	0.006207199171707436	2.3024169304731914E-4
hDenV1_Tanzania_NHL-02_2019_EPI_ISL_17600196_2019-01-19	Tanzania	2019.0493150684931	0.005436387571707437	-1.9081468403609868E-4
hDenV1_Tanzania_NHL-171_2019_EPI_ISL_17600289_2019-04-28	Tanzania	2019.3205479452056	0.006208539271707436	3.1701818337797043E-4
hDenV1_Tanzania_NHL-552_2019_EPI_ISL_17600236_2019-08-05	Tanzania	2019.5917808219178	0.0062124027717074355	5.656285079226175E-5
hDenV1_Tanzania_NHL-665_2019_EPI_ISL_17600105_2019-03-05	Tanzania	2019.172602739726	0.0062124027717074355	4.650555920611239E-4
hDenV1_Tanzania_NHL-563_2019_EPI_ISL_17599732_2019-09-04	Tanzania	2019.6739726027397	0.006212630371707435	-2.3306165142848896E-5
hDenV1_Tanzania_NHL-712_2019_EPI_ISL_17599722_2019-04-15	Tanzania	2019.2849315068493	0.0062124624717074355	3.556499169498732E-4
hDenV1_Tanzania_NHL-357_2019_EPI_ISL_17600242_2019-04-18	Tanzania	2019.2931506849316	0.006218000271707435	3.531780553563393E-4
